sy_snum,sy_pnum,pl_orbper,pl_radj,pl_massj,pl_orbeccen,st_teff,st_rad,st_mass
1,1,14.15518500,0.189,,,6063.00,1.21,1.21
1,1,8.74809000,0.342,,,,0.94,
1,1,8.74781800,0.317,,,5525.00,0.89,0.95
1,1,8.75470798,0.316,,,5888.00,0.89,
1,1,5.17110937,,,,5071.98,0.71,0.85
1,1,5.17222000,0.189,,,,0.64,
1,1,5.17219100,0.224,,,5015.00,0.77,0.82
1,2,32.92801934,,,,3464.00,0.44,0.44
1,2,32.93962300,0.211,0.02807,0.200000,3457.00,0.41,0.36
1,2,32.94171000,0.120,,,,0.25,
1,2,32.93815571,0.226,,,3464.00,0.44,
1,2,32.93963000,0.212,0.02504,0.430000,3457.00,0.41,0.36
1,2,32.94488000,0.200,,,3503.00,0.39,0.41
1,2,32.93961400,0.203,,0.000000,3457.00,0.41,0.36
1,2,32.94180000,0.203,,,3496.00,0.40,0.42
1,2,32.94732800,0.194,,,3440.00,0.36,
1,2,32.94004500,0.233,0.02715,,3457.00,0.44,0.50
1,2,8.96200000,,,0.470000,3457.00,0.41,0.36
1,1,8.86725900,0.390,,,,0.65,
1,1,8.86593200,0.215,,,5263.00,0.68,0.73
1,1,8.86528861,0.382,,,5368.00,0.70,
1,1,8.86720900,0.206,,,5358.00,0.72,0.72
1,1,8.86638000,0.224,,,,0.69,
1,1,8.86650000,0.200,0.03600,0.000000,5110.00,0.69,0.71
1,1,8.86565110,0.225,,,5306.00,0.72,0.72
1,1,8.86600000,,,,5368.00,0.70,0.93
1,1,6.89300000,,,,5573.00,1.06,0.98
1,1,6.89442000,0.283,,,,1.07,
1,1,6.89425600,0.253,,,5608.00,1.07,0.99
1,1,6.89428700,0.250,,,,1.11,
1,1,6.89425200,0.241,,,5609.00,1.00,1.04
1,1,6.89424037,,,,5573.00,1.06,0.98
1,1,4.73689300,0.255,,,,0.82,
1,1,4.73697290,0.241,,,5181.00,0.80,0.84
1,1,4.73683700,0.246,,,5165.00,0.80,0.88
1,1,4.73683400,0.260,,,,0.82,
1,1,4.73696690,0.262,,,5069.20,0.79,
1,1,4.73688400,0.247,,,5159.00,0.79,0.85
1,1,4.73730765,,,,5180.60,0.79,0.88
1,1,4.73696830,0.240,0.06293,0.040000,5170.00,0.79,0.86
1,1,4.73700000,,,,5180.60,0.79,0.88
1,3,0.46926900,0.232,,,5482.00,0.87,0.94
1,3,0.46928500,0.098,,,5482.00,0.87,
1,3,0.46928700,0.130,,,,0.98,
1,3,10.79305290,,,,5436.47,0.97,0.95
1,3,10.79263500,0.256,,,5519.00,0.97,0.93
1,3,10.79261300,0.240,,,,0.92,
1,3,10.79200000,,,,5436.47,0.97,0.95
1,3,10.79274000,0.308,,,,0.98,
1,3,10.78799200,0.205,,,5482.00,0.87,
1,3,10.79347100,0.224,,,5482.00,0.87,0.94
1,3,22.63459400,1.550,,,,0.92,
1,3,22.63196400,0.255,,,5519.00,0.97,0.93
1,3,22.63020000,0.460,,,,0.98,
1,3,22.62034400,0.205,,,5482.00,0.87,
1,3,22.62949600,0.227,,,5482.00,0.87,0.94
1,1,16.99584800,0.140,,,,0.79,
1,1,16.99600000,0.120,,,,0.82,
1,1,16.99400000,,,,5237.31,0.77,0.89
1,1,16.99573100,0.138,,,5220.00,0.78,0.86
1,1,16.97801020,0.131,,,5245.00,0.75,0.84
1,1,16.99291698,,,,5237.31,0.77,0.89
1,1,16.99343500,0.137,,,5252.00,0.76,0.82
1,2,10.61610000,0.106,,,,0.89,
1,2,10.61664600,0.117,,,5722.00,0.91,0.98
1,2,10.61638400,0.103,,,5788.00,0.94,0.96
1,2,52.71407200,0.250,,,,,
1,2,52.70990000,0.221,,,,0.89,
1,2,52.71349400,0.213,,,5788.00,0.94,0.96
1,1,41.46610000,0.308,,,,1.06,
1,1,41.47421900,0.283,,,5784.00,0.98,1.02
1,4,0.77398700,0.130,,,,0.92,
1,4,0.77398100,0.123,,,5477.00,0.89,0.97
1,4,0.77392000,0.116,,,5484.00,0.92,0.98
1,4,0.77401000,0.107,,,5438.00,0.83,
1,4,2.87178800,0.152,,,5477.00,0.89,0.97
1,4,2.87204200,0.161,,,5484.00,0.92,0.98
1,4,2.87162000,0.170,,,,0.92,
1,4,2.87151200,0.125,,,5438.00,0.83,
1,4,2.87134800,0.160,,,,0.96,
1,4,7.15000000,,,,5374.67,0.92,0.93
1,4,7.15451552,,,,5374.67,0.92,0.93
1,4,7.14907900,0.287,,,5477.00,0.89,0.97
1,4,7.14921000,0.283,,,5484.00,0.92,0.98
1,4,7.14958400,0.214,,,5438.00,0.83,
1,4,7.14998000,0.313,,,,0.92,
1,4,7.14933600,0.300,,,,0.96,
1,4,13.60496000,0.240,,,,0.92,
1,4,13.60662900,0.170,,,5438.00,0.83,
1,4,13.60851100,0.220,,,,0.96,
1,4,13.60834100,0.201,,,5477.00,0.89,0.97
1,4,13.60987800,0.212,,,5484.00,0.92,0.98
1,2,1.74216900,0.120,,,5977.00,1.19,1.06
1,2,1.74298300,0.112,,,5982.00,1.11,1.11
1,2,7.80900000,,,,5906.90,1.22,1.07
1,2,7.80920520,0.242,,,5906.90,1.22,
1,2,7.80759500,0.234,,,5982.00,1.11,1.11
1,2,7.80905000,0.249,,,,1.18,
1,2,7.81025300,0.252,,,5977.00,1.19,1.06
1,2,7.80975700,0.260,,,,1.19,
1,2,7.81110453,,,,5906.90,1.22,1.07
1,2,2.58819000,0.142,,,,0.88,
1,2,5.17630000,0.135,,,5503.00,0.86,0.93
1,2,2.58830900,0.136,,,5519.00,0.87,0.94
1,2,6.67919500,0.223,,,5519.00,0.87,0.94
1,2,6.67900000,,,,5468.00,0.87,0.96
1,2,6.67934000,0.222,,,5503.00,0.86,0.93
1,2,6.67922400,0.230,,,,0.88,
1,2,6.67913000,0.230,,,,0.88,
1,2,6.67773603,,,,5468.00,0.87,0.96
1,3,7.91951000,,0.17116,0.023000,5250.00,0.88,0.92
1,3,7.92099400,0.655,,,5345.00,0.91,0.90
1,3,7.91952314,,,,5322.00,0.84,0.92
1,3,7.91940000,0.691,0.08967,0.000000,5430.00,0.86,0.93
1,3,7.92220000,0.624,0.10194,0.200000,5322.00,0.82,0.88
1,3,7.91778553,0.588,,,5322.00,0.84,
1,3,7.92110100,0.666,0.13844,0.119000,5390.00,0.91,0.95
1,3,7.92097800,,,,5430.00,0.86,0.93
1,3,7.91949300,0.602,,,5391.00,0.83,0.90
1,3,7.91945400,0.645,,0.000000,5230.00,0.88,0.89
1,3,7.91952000,0.732,,,5748.00,1.01,0.99
1,3,7.91943000,0.634,,,5519.00,0.81,0.84
1,3,7.91949790,0.666,,,5368.00,0.84,
1,3,7.91945400,0.595,,,,0.82,
1,3,7.91940000,0.691,,,5430.00,0.86,0.93
1,3,12.00280000,0.390,,,5345.00,0.91,0.90
1,3,23.81486000,0.370,,,,0.82,
1,3,11.90724000,0.440,,,5748.00,1.01,0.99
1,3,11.90701000,0.376,,0.000000,5230.00,0.88,0.89
1,3,11.90727000,0.402,0.05003,,5390.00,0.91,0.95
1,3,11.90715000,0.434,0.08055,0.000000,5430.00,0.86,0.93
1,3,11.90715000,0.434,,,5430.00,0.86,0.93
1,3,11.90660000,,0.02360,0.183000,5250.00,0.88,0.92
1,3,11.89930000,0.366,0.03398,0.210000,5322.00,0.82,0.88
1,3,11.90691000,0.385,,,5519.00,0.81,0.84
1,3,11.90762500,0.361,,,5391.00,0.83,0.90
1,3,11.90767000,0.395,,,5368.00,0.84,
1,3,2.50856000,0.102,,,5430.00,0.86,0.93
1,3,2.50848940,0.112,,,5368.00,0.84,
1,3,2.50810000,0.099,0.03146,,5322.00,0.82,0.88
1,3,2.50856000,0.102,0.04405,0.000000,5430.00,0.86,0.93
1,3,2.50858000,0.109,,,5748.00,1.01,0.99
1,3,2.50828300,0.103,,,5391.00,0.83,0.90
1,2,10.09885800,0.121,,,5631.00,0.91,0.90
1,2,10.09900000,,,,5605.60,0.98,0.99
1,2,10.10160000,0.081,,,,1.00,
1,2,21.57402300,0.098,,,5631.00,0.91,0.90
1,1,2.85794855,,,,5012.00,0.89,0.83
1,1,2.85864600,0.141,,,5176.00,0.84,0.90
1,1,2.85847000,0.145,,,,0.90,
1,1,2.85800000,,,,5012.00,0.89,0.83
1,1,4.16300000,,,,5163.00,0.83,0.87
1,1,4.16281700,0.136,,,5222.00,0.81,0.90
1,1,4.16322100,0.140,,,5252.00,0.83,0.87
1,1,4.16328000,0.131,,,,0.79,
1,1,14.78688900,0.352,,,5817.00,0.98,1.01
1,1,14.78674700,0.290,,,,0.83,
1,1,14.78708000,0.373,,,,1.01,
1,1,14.78600000,,,,5576.00,0.98,0.98
1,1,14.78720700,0.358,,,5623.00,0.96,0.99
1,1,39.69900000,,,,6212.00,1.31,1.20
1,1,39.72138600,0.325,,,5979.00,1.28,1.11
1,1,39.72680000,0.324,,,,1.31,
1,2,15.85388000,0.294,,,,0.95,
1,2,15.85400000,,,,5750.93,0.99,1.03
1,2,15.85298900,0.270,,,,0.95,
1,2,15.85354300,0.262,,,5712.00,0.91,0.96
1,2,15.85297500,0.279,,,5713.00,0.99,0.94
1,2,28.47070000,0.239,,,,0.95,
1,2,28.48278600,0.230,,,5712.00,0.91,0.96
1,1,48.32422200,0.321,,,6045.00,1.54,1.16
1,1,8.35800000,,,,5627.00,0.92,1.00
1,1,8.35788100,0.228,,,5667.00,0.93,1.00
1,1,8.35470947,,,,5627.00,0.92,1.00
1,1,8.35744100,0.220,,,,0.96,
1,1,8.35795400,0.223,,,5675.00,0.91,0.97
1,3,17.04300000,,,,5183.84,0.78,0.88
1,3,17.04284900,,,,5262.00,0.78,0.84
1,3,17.04286830,0.374,,,5212.90,0.76,0.80
1,3,17.04354000,0.382,,,,0.80,
1,3,17.04317900,0.367,,,5262.00,0.78,0.84
1,3,3.35900000,,,,5183.84,0.78,0.88
1,3,3.35960550,0.127,,,5212.90,0.76,0.80
1,3,7.44976000,0.252,,,,0.80,
1,3,7.45000000,,,,5183.84,0.78,0.88
1,3,7.45001770,0.218,,,5212.90,0.76,0.80
1,3,7.45003720,,,,5262.00,0.78,0.84
1,2,3.22534900,0.170,,,,0.70,
1,2,3.22536900,0.142,,,,0.58,
1,2,3.22500000,,,,4550.00,0.70,0.72
1,2,3.22539930,0.154,0.02171,0.020000,4491.00,0.68,0.71
1,2,3.22542300,0.168,,,4681.00,0.67,0.71
1,2,3.22533800,0.167,,,4648.00,0.68,0.73
1,2,7.37448280,,,,4681.00,0.67,0.71
1,2,7.37469400,0.248,,,4648.00,0.68,0.73
1,2,7.37468900,0.270,,,,0.70,
1,2,7.37400000,,,,4550.00,0.70,0.72
1,2,7.37449700,0.253,,,4681.00,0.67,0.71
1,2,7.37426000,0.219,,,,0.58,
1,2,7.37448970,0.254,0.03901,0.030000,4491.00,0.68,0.71
1,1,2.85009000,0.123,,,,0.80,
1,1,2.84988300,0.122,,,5233.00,0.79,0.86
1,1,2.85000000,,,,5017.84,0.81,0.83
1,2,1.05980600,0.131,,,,0.92,
1,2,1.05979000,0.125,,,5507.00,0.88,0.96
1,2,22.77680000,0.302,,,,0.92,
1,2,22.77987800,0.293,,,5507.00,0.88,0.96
1,1,4700.00000000,,1.10000,,,,0.58
1,1,4700.00000000,,1.16000,,,,0.57
1,1,3.40516400,0.205,,,5491.00,0.91,0.97
1,1,3.40508700,0.206,,,,0.92,
1,1,9.68970000,0.122,,,,0.78,
1,1,9.69510100,0.122,,,5000.00,0.76,0.79
1,1,7.05578400,0.272,,,5755.00,1.18,1.01
1,1,7.05647000,0.246,,,,1.09,
1,1,26.67226300,0.178,,,5890.00,1.08,0.95
1,1,26.68200000,0.197,,,,1.20,
1,1,18.29454900,0.249,,,5043.00,0.76,0.79
1,1,12.48749000,0.232,,,5522.00,0.93,0.94
1,1,12.49040000,0.320,,,,0.93,
1,1,4.19121000,0.156,,,,0.89,
1,1,4.19094800,0.150,,,5582.00,0.86,0.93
1,1,2.08061500,0.077,,,4720.00,0.71,0.74
1,2,9.32514980,0.169,,,4024.00,0.60,
1,2,9.32414000,0.142,,,4043.00,0.60,0.64
1,2,9.32503800,0.164,,0.100000,4222.06,0.65,0.68
1,2,9.32389000,0.112,,,4006.00,0.46,0.52
1,2,9.32448000,0.150,,,,0.58,
1,2,15.50410200,0.204,,,4024.00,0.60,
1,2,15.50192000,0.222,,0.210000,4222.06,0.65,0.68
1,2,15.50195000,0.194,,,,0.58,
1,2,15.49412230,,,,4047.00,0.65,0.63
1,2,15.50120000,0.171,,,4043.00,0.60,0.64
1,2,15.50116000,0.136,,,4006.00,0.46,0.52
1,1,0.57023000,0.077,,,5500.00,0.89,
1,1,0.57023300,0.073,,,5396.00,0.85,0.91
1,1,0.66953200,0.116,,,5360.00,0.79,
1,1,0.66955800,0.123,,,5221.00,0.82,0.88
1,1,0.66957300,0.128,,,,0.84,
1,1,9.79572980,0.268,,,4147.00,0.71,
1,1,9.79540000,0.213,,,4349.00,0.60,0.62
1,1,9.79551000,0.225,,,4272.00,0.65,0.67
1,1,9.79554600,0.230,,,,0.67,
1,1,9.79564700,0.236,,,4349.00,0.68,0.62
1,1,9.79546000,0.229,,,,0.65,
1,1,8.13087000,0.135,,,5794.00,1.20,1.07
1,1,8.59672400,0.220,,,,1.29,
1,1,8.59627000,0.230,,,,1.25,
1,1,8.59680200,0.217,,,5854.00,1.27,1.05
1,1,8.59653100,0.198,,,5768.00,1.12,1.02
1,1,8.26947000,0.235,,,,1.08,
1,1,8.26964800,0.189,,,5704.00,0.97,1.00
1,1,2.17478240,0.160,,,4542.00,0.71,
1,1,2.17478200,0.145,,,4658.00,0.69,0.74
1,1,2.17478900,0.150,,,4591.00,0.67,0.70
1,1,2.17476900,0.150,,,,0.71,
1,1,2.17482900,0.145,,,,0.64,
1,1,2.17480000,0.156,0.02517,0.000000,4503.00,0.72,0.70
1,1,14.07210000,0.300,,,,1.28,
1,1,14.07452400,0.319,,,5967.00,1.33,1.10
1,1,8.67988500,0.229,,,5757.00,1.01,1.05
1,1,8.68055000,0.249,,,,1.10,
1,3,3.90128700,0.120,,,5753.00,1.19,1.02
1,3,3.90090000,0.131,,,,1.32,
1,3,6.66740000,0.148,,,,1.32,
1,3,6.66767000,0.128,,,5753.00,1.19,1.02
1,3,11.13727800,0.230,,,5753.00,1.19,1.02
1,3,11.13878000,0.253,,,,1.32,
2,1,0.38107800,0.424,,0.190000,3879.18,0.58,0.60
2,1,0.38107800,0.223,1.40000,,3830.00,0.57,0.60
2,1,1.14320100,0.268,,,3865.00,0.38,0.42
2,1,0.38107852,0.411,,,3892.00,0.57,
2,1,0.38107300,0.205,,,3879.00,0.58,
2,1,0.38106540,0.480,,,,0.64,
2,1,0.38108700,0.385,,,3830.00,0.54,
1,1,13.68303800,0.210,,,,0.99,
1,1,13.68275000,0.234,,,,1.06,
1,1,13.68251100,0.198,,,5599.00,0.93,0.96
1,1,13.68325600,0.213,,,5660.00,1.02,0.96
1,1,2.39909400,0.150,,,5716.00,0.95,1.01
1,1,2.39898200,0.177,,,,1.07,
1,1,15.39488588,0.204,,,6101.00,1.06,
1,1,15.38706300,0.213,,,6058.00,1.09,1.00
1,1,15.38882500,0.198,,,5934.00,1.04,0.95
1,1,15.38857000,0.210,0.02737,0.160000,5942.00,1.11,0.99
1,1,15.38679600,0.190,,,,0.96,
1,2,0.50557000,0.079,,,5859.00,1.00,
1,2,0.50565000,0.079,,,5835.00,0.99,1.06
1,2,0.50557000,0.081,,,5859.00,1.01,1.07
1,2,4.56254600,0.134,,,5859.00,1.00,
1,2,4.56416900,0.144,,,5859.00,1.01,1.07
1,2,4.56327000,0.140,,,5835.00,0.99,1.06
1,2,4.47859100,0.148,,,5614.00,0.84,0.90
1,2,4.47904000,0.139,,,5620.00,0.84,0.91
1,2,10.09489000,0.215,,,5620.00,0.84,0.91
1,2,10.09607000,0.220,,,,,
1,1,15.87209000,0.311,,,5742.00,1.70,1.27
1,1,15.87145500,0.237,,,5733.00,1.21,1.11
1,1,3.27110600,0.133,,,5397.00,0.82,0.89
1,1,3.27108000,0.137,,,5424.00,0.91,0.88
1,1,13.62183200,0.149,,,5673.00,0.89,0.95
1,1,2.69828000,0.108,,,4715.00,0.65,0.71
1,1,2.69836800,0.124,,,4764.00,0.70,0.74
1,2,0.58424000,0.112,,,5231.00,0.80,0.86
1,2,0.58400000,0.107,0.00783,,5185.00,0.78,0.80
1,2,0.58424900,0.104,0.00815,0.000000,5185.00,0.79,0.84
1,2,0.58421600,0.089,,,5315.00,0.79,
1,2,0.58426000,0.102,,,5315.00,0.79,0.87
1,2,8.32834000,0.189,0.06702,0.000000,5185.00,0.79,0.84
1,2,8.32801000,0.193,,,5231.00,0.80,0.86
1,2,8.32727000,0.181,,,5315.00,0.79,0.87
1,1,2.86063600,0.173,,,6002.00,1.18,1.13
1,1,2.86041000,0.175,,,5945.00,1.39,1.11
1,1,13.84190100,0.223,,,5695.00,0.95,1.01
1,1,13.84457000,0.249,,,,1.03,
1,1,11.16845900,1.058,0.38700,0.255000,5888.00,1.23,1.04
1,1,11.16840370,1.139,,,5981.00,1.22,
1,1,11.16844233,,,0.260000,6154.00,1.16,1.19
1,1,11.16845400,1.000,0.39800,0.258000,6154.00,1.16,1.19
1,3,2.46746000,0.125,,0.000000,4950.00,0.74,0.80
1,3,2.46750000,0.120,0.03543,0.079000,5033.00,0.71,0.79
1,3,7.06142000,0.119,,0.000000,4950.00,0.74,0.80
1,3,7.06005000,0.114,0.04030,0.200200,5033.00,0.71,0.79
1,3,24.36450000,0.210,0.06651,0.199900,5033.00,0.71,0.79
1,3,24.36620000,0.236,,0.000000,4950.00,0.74,0.80
1,3,24.36543000,,,,4950.00,0.74,0.80
1,1,2.18053435,,,,6257.00,1.43,1.28
1,1,2.18053300,,,,6257.00,1.43,1.28
1,1,2.18055770,,,,6099.00,1.38,1.23
1,1,2.18056000,1.650,1.60000,0.000000,6257.00,1.43,1.28
1,1,2.18052771,1.500,,,6599.00,1.27,
1,1,2.18055770,1.642,1.23600,0.000000,6099.00,1.38,1.23
1,1,2.18053380,,,,,,
1,1,2.18053539,1.445,1.36300,0.042000,6360.00,1.26,1.26
1,1,3.20470720,,,,5342.00,,
1,1,3.20466000,1.300,0.86000,0.000000,5630.00,1.59,1.19
1,1,3.20469090,,,,5630.00,1.59,1.19
1,3,5.24000000,0.098,,,3420.00,0.36,0.40
1,3,7.77500000,0.089,,,3420.00,0.36,0.40
1,3,10.11500000,0.098,,,3420.00,0.36,0.40
1,2,20.88508000,0.520,,,5743.00,1.21,1.12
1,2,20.88977000,0.482,0.05978,0.060000,5625.00,1.16,1.07
1,2,20.88510000,0.507,0.06607,0.000000,5743.00,1.21,1.12
1,2,20.88510000,0.507,0.06230,0.000000,5743.00,1.21,1.12
1,2,20.88507500,0.361,,,5071.00,0.77,
1,2,20.88526000,0.631,,,5717.00,1.51,1.20
1,2,20.88506000,0.530,,,,1.25,
1,2,20.88501600,0.469,,,5744.00,1.07,1.10
1,2,42.36330000,0.698,0.08495,0.000000,5743.00,1.21,1.12
1,2,42.33910000,0.669,0.04845,0.070000,5625.00,1.16,1.07
1,2,42.36398200,0.635,,,5744.00,1.07,1.10
1,2,42.36330000,0.698,0.08180,0.000000,5743.00,1.21,1.12
1,2,,0.735,,,,1.25,
1,2,42.36301000,0.874,,,5717.00,1.51,1.20
1,2,42.36349300,0.499,,,5071.00,0.77,
1,2,42.36342000,0.723,,,5743.00,1.21,1.12
1,2,6.03400000,0.178,,,3810.00,0.54,0.58
1,2,20.52300000,0.161,,,3810.00,0.54,0.58
1,1,26.81990000,0.227,,,5262.00,0.75,0.71
1,1,6.51389000,0.227,,,3459.00,0.37,0.38
1,2,11.54182000,0.194,,,6570.00,1.39,1.29
1,2,24.94598000,0.179,,,6570.00,1.39,1.29
1,1,21.06884000,0.156,,,5677.00,0.92,0.86
1,1,21.07020100,0.150,,,5728.00,0.89,
1,1,11.89307000,0.387,,,5793.00,1.25,0.83
1,1,5.76918000,0.311,,,5610.00,0.94,0.87
1,2,2.25021000,0.189,,,4667.00,0.69,0.74
1,2,6.49424000,0.195,,,4667.00,0.69,0.74
1,1,7.17256000,0.229,,,5528.00,0.92,0.88
1,1,12.40900000,0.249,,,6504.00,1.57,1.32
1,1,3.48456248,,,0.270000,3180.00,0.29,0.29
1,1,3.48475283,0.278,,,3204.00,0.29,
1,1,3.48455200,0.306,,0.270000,3180.00,0.29,0.29
1,1,3.48456408,0.306,0.07709,0.428000,3207.00,0.29,0.26
1,1,3.48456270,,,,3180.00,0.29,0.29
1,1,3.48430000,,,,3204.00,0.29,0.27
1,1,4.01457000,0.218,,,5172.00,0.81,0.80
1,1,9.30075000,0.210,,,3717.00,0.49,0.52
1,1,13.81513000,0.155,,,5152.00,0.82,0.79
1,1,4.00357733,1.156,,,5318.00,1.08,
1,1,4.00167000,1.130,,,6027.00,1.10,1.08
1,2,4.09639000,0.145,,,4629.00,0.67,0.71
1,2,12.11839000,0.195,,,4629.00,0.67,0.71
1,1,1.96417000,0.259,,,4676.00,0.69,0.71
1,1,1.60588000,0.074,,,3725.00,0.50,0.52
1,1,19.09210000,0.268,,,6351.00,1.31,1.21
1,1,15.48239900,0.190,,,5928.00,1.08,
1,1,15.48043000,0.207,,,6059.00,1.13,1.14
1,1,,0.317,,,3683.00,0.52,
1,1,14.56810100,0.220,,,,0.52,
1,1,14.56650000,0.238,,,3785.00,0.52,0.56
1,1,14.56594000,,,,3683.00,0.52,0.51
1,1,14.56702500,0.249,,,3731.00,0.51,
1,1,14.56620000,0.230,,,3769.00,0.51,0.53
1,1,2.62669830,1.677,,,6475.00,1.77,
1,1,2.62666570,1.552,1.42000,0.000000,6367.00,1.69,1.39
1,1,2.62666580,,,,6367.00,1.69,1.39
1,1,2.62669740,,,,6367.00,1.69,1.39
1,1,2.62669768,,,,6367.00,1.69,1.39
1,1,11.63345000,,,,5537.00,1.65,1.10
1,1,11.63348200,,,,,,
1,1,11.63347800,0.848,0.21300,0.248000,5503.00,1.64,1.27
1,1,11.63321270,0.916,,,5287.70,1.73,
1,1,11.63347800,0.850,0.18800,0.286000,5445.00,1.64,1.09
1,1,11.63347580,,,0.390000,5537.00,1.65,1.10
1,1,11.63344000,0.850,0.22300,0.390000,5537.00,1.65,1.10
1,1,50.81933100,0.190,,,5410.00,0.84,
1,1,50.82130000,0.194,,,,0.88,
1,1,50.81894700,0.215,0.04688,0.150000,5368.00,0.85,0.88
1,1,50.81894700,0.215,0.04657,0.140000,5368.00,0.85,0.88
1,2,5.83977000,0.203,,0.500000,3580.00,0.47,0.47
1,2,5.84000200,0.199,,,3660.00,0.47,0.50
1,2,19.66030200,0.238,,,3660.00,0.47,0.50
1,2,19.66365000,0.247,,0.450000,3580.00,0.47,0.47
2,1,2.36919300,0.145,,,5481.00,0.91,
2,1,2.36917200,0.153,0.02058,0.084000,5477.00,0.98,0.92
2,1,2.36840828,,,,5394.00,0.93,0.94
2,1,2.36900800,0.150,,,5509.00,0.89,
2,1,2.36901900,0.149,,,,0.91,
2,1,2.36904380,0.145,,,5261.00,0.81,
2,4,0.65852400,0.294,,,4285.00,0.70,0.69
2,4,7.81400000,0.063,,0.042000,4285.00,0.70,0.69
2,4,14.69700000,0.261,0.02800,0.047000,4285.00,0.70,0.69
2,4,14.69820000,,,0.050000,4285.00,0.70,0.69
2,4,14.69891247,0.290,,,4362.00,0.73,
2,4,19.48482567,0.309,,,4362.00,0.73,
2,4,19.48200000,0.244,0.04499,0.043000,4285.00,0.70,0.69
1,5,2.15189400,0.126,,,5068.00,0.78,0.84
1,5,2.15167600,0.134,,,5106.00,0.78,0.84
1,5,2.15228000,0.144,,,,0.77,
1,5,9.32684100,0.240,,,5068.00,0.78,0.84
1,5,9.32542900,0.191,,,,0.71,
1,5,9.32705000,0.324,,,,0.77,
1,5,9.32752700,0.240,,,5106.00,0.78,0.84
1,5,9.32500000,,,,5035.99,0.80,0.84
1,5,9.33155684,,,,5035.99,0.80,0.84
1,5,9.32610000,0.280,,,,0.78,
1,5,4.52905000,0.165,,,,0.77,
1,5,4.52859800,0.133,,,5106.00,0.78,0.84
1,5,6.13174000,0.153,,,,0.77,
1,5,6.13124300,0.119,,,5106.00,0.78,0.84
1,5,26.27057000,0.199,,,5106.00,0.78,0.84
1,5,26.26780000,0.230,,,,0.77,
1,1,4.14493700,0.120,,,,1.28,
1,1,4.14496500,0.140,,,6209.00,1.45,1.16
1,1,4.14539800,0.110,,,6035.00,1.31,
1,1,4.14400000,,,,6177.44,1.50,1.18
3,1,6.77131500,0.478,,,5797.00,1.03,1.01
3,1,6.77140210,0.418,,,5247.00,0.81,
3,1,6.77137500,0.451,,,,0.93,
3,1,6.77093147,,,,5231.00,0.89,0.89
3,1,6.77131500,0.400,0.09722,0.251000,5248.00,0.89,0.87
3,1,6.77145000,0.397,0.09156,0.160000,5320.00,0.85,0.89
3,1,6.77138900,0.409,,,5368.00,0.86,0.92
3,1,6.77134110,0.453,,,5231.00,0.89,
3,1,6.77131000,0.515,,,5422.00,0.88,
1,2,1.54304100,0.130,,,,0.82,
1,2,1.54345200,0.120,,,,0.73,
1,2,1.54306900,0.123,,,4877.00,0.77,0.85
1,2,4.39883617,,,,4712.91,0.83,0.75
1,2,4.40000000,,,,4712.91,0.83,0.75
1,2,4.39973900,0.269,,,,0.73,
1,2,4.39987100,0.250,,,4810.00,0.77,
1,2,4.40003700,0.290,,,,0.82,
1,2,4.40002800,0.263,,,4877.00,0.77,0.85
1,1,8.56394776,,,,5545.28,1.02,0.98
1,1,8.56232650,0.681,,,5545.30,1.02,
1,1,8.56200000,,,,5545.28,1.02,0.98
1,1,8.56242100,0.649,,,5644.00,0.99,0.83
1,1,8.56240500,0.540,,,,0.83,
1,1,8.56222000,0.615,,,,0.93,
1,1,14.45403400,0.290,,,5490.00,0.80,
1,1,14.45351300,0.240,,,,0.74,
1,1,14.45353300,0.260,,,5419.00,0.81,0.81
1,1,14.45367560,0.279,,,5397.00,0.83,0.86
1,1,14.45200000,,,,5363.56,0.82,0.93
1,1,14.45182127,,,,5363.56,0.82,0.93
1,1,14.45107000,0.264,,,,0.80,
1,1,11.71956630,0.272,,,5161.00,0.85,0.89
1,1,11.72222800,0.240,,,,0.80,
1,1,11.72210300,0.250,,,5170.00,0.84,
1,1,11.71660300,0.370,,,,0.86,
1,1,11.72000000,,,,5051.83,0.87,0.84
1,1,11.71633200,0.394,,,5200.00,0.84,0.90
1,1,11.71571445,,,,5051.83,0.87,0.84
1,1,11.71885000,0.298,,,,0.87,
1,1,14.13303140,0.186,,,5044.00,0.70,0.79
1,1,14.13342700,0.210,,,5098.00,0.75,
1,1,14.12971400,0.196,,,5065.00,0.74,0.81
1,1,14.13014200,0.215,,,,0.79,
1,1,14.13168000,0.194,,,,0.72,
1,1,14.13018400,0.200,,,,0.74,
1,1,14.12900000,,,,5024.37,0.73,0.84
1,1,14.11544241,,,,5024.37,0.73,0.84
1,2,3.28095980,0.182,,,4783.60,0.74,
1,2,3.28085800,0.190,,,4822.00,0.73,
1,2,3.28096260,0.209,,,4841.00,0.69,0.77
1,2,3.28100000,,,,4783.55,0.74,0.77
1,2,3.28046294,,,,4783.55,0.74,0.77
1,2,3.28096100,0.200,,,4812.00,0.73,0.79
1,2,3.28092600,0.210,,,,0.75,
1,2,3.28094800,0.202,,,,0.70,
1,2,8.43863500,0.220,,,,0.75,
1,2,8.43875600,0.209,,,4812.00,0.73,0.79
1,2,8.43883590,0.213,,,4783.60,0.74,
1,2,8.43883850,0.197,,,4841.00,0.69,0.77
1,2,8.43800000,,,,4783.55,0.74,0.77
1,2,8.43903000,0.224,,,,0.70,
